user_id_str,hashtags
1519294645729210368,"wakeupamerica, fjb, deleteFacebook, americafirst, deletewhatsapp, 2020electionfraud, trumpwon, FakeNews, illegitimatepresident, letsgobrandon, democratmediainmunity, defundFBI, DismantleTheFBI, BidenCrimeFamilly, worstPresidentEver"
292712075,"LaptopFromHell, BidenCrimeFamilyExposed, ElectionIntegrity, StopTheSteal, TRUMP2024"
22270993,"TRUMP2024, MAGA"
1616076062877782016,"SocialismKills, MAGA, ULTRAMAGA"
45892306,"SuperBowl, GOP, TRUMP2024, MAGA"
244782448,"MAGA, TRUMP2024, TrumpWasRightAboutEverything, pedo, TRUMP2024ToSaveAmerica"
56782765,"trump, Trump, TRUMP2024, trump2024, MAGA, indict"
18813433,"MAGA, MAGA2024, Trump, fox, gop, newsmax, hannity, oann"
1519751663807909888,"maga, trumper, trump2024"
1131435121289023488,"SaveAmerica2024, AmericaFirst, TRUMP2024"
1596189457757134848,"maga, mbga, TRUMP2024"
1366018707131166720,"AmericaFirst, TRUMP2024"
333461020,"TRUMP, MAGA, trump2024, bidencrimefamily, ww3"
1396538118031831040,"MAGA, TRUMP2024"
301226702,"WakeUpAmerica, Trump, TRUMP2024, MAGA, Biden, Socialism, America, AmericaFirst"
1613573515877273600,"Twitter, Trump, election, censorship, MAGA, Trump2024"
1593339812827766784,"GOP, MAGA, TRUMP2024"
1489942489679212544,"MAGA, GOP, FoxNews, TRUMP2024ToSaveAmerica, TRUMP2024, TrumpLaptopFromHell, CNN"
1595949844128047104,"Maga, maga, trump2024"
121439463,"FollowBack, Patriots, MAGA, Trump, FJB, LetsGoBrandon, Veteran, BlueLivesMatter, Military, Illegal, HuntersLapTop, China, Classified"
838850480868638720,"thebiglie, electionfraud, trump, maga, trump2024, fraud, maga2024"
1355779161839849472,"FJB, MAGA, TRUMP2024, LIBERALISMISAMENTALDISEASE, DEMOCRATSARETHEPROBLEM"
1466225796599750656,"TRUMP2024, MAGA"
2683689924,"Maga, Trump2024"
94490861,"letsgobrandon, trump, trump2024"
1587946917333536768,"TRUMP2024, AmericaFirst"
1557151061407825920,"Nazi, Rage, AmericaFirst, biden, fail, corrupt, TRUMP2024"
449384057,"maga, trump2024, walkaway"
1334600780905467904,"MAGA, AmericaFirst"
1498233018,"Aliens, ufotwitter, AmericaFirst, TRUMP2024"
1519555314261057536,"traitor, ChinaFirst, AmericansLast, ChineseSpyBalloon, ReElectDonaldTrump, MakeAmericaGreatAgain, MAGA, Trump2024"
985385369825890304,"BritainFirst, AmericaFirst, CanadaFirst"
